latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.317177,-71.065781,the dollar stop plus,775 Dudley St,2125,452319,All Other General Merchandise Stores,45,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.065781 42.317177),,4,3
42.315473,-71.061224,tete african hair braiding,114 Stoughton St,2125,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.061224 42.315473),,4,3
42.312969,-71.065195,terra terra restaurant,79 Hancock St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Uphams Corner,POINT (-71.065195 42.312969),,4,3
42.316959,-71.065581,technical construction services inc,578 Columbia Rd,2125,238210,Electrical Contractors and Other Wiring Installation Contractors,23,Construction,3.0,1 to 9,Uphams Corner,POINT (-71.065581 42.316959),,4,3
42.317786,-71.067185,t t nails,725 Dudley St,2125,812113,Nail Salons,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.067185 42.317786),,4,3
42.315883,-71.065601,strand theatre,543 Columbia Rd,2125,512131,Motion Picture Theaters (except Drive-Ins),51,Information,4.0,1 to 9,Uphams Corner,POINT (-71.065601 42.315883),,4,3
42.316676,-71.064612,stoughton street chiropractic,19 Stoughton St,2125,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,3.0,1 to 9,Uphams Corner,POINT (-71.064612 42.316676),,4,3
42.315407,-71.066368,star building service,525 Columbia Rd,2125,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,2.0,1 to 9,Uphams Corner,POINT (-71.066368 42.315407),,4,3
42.315568,-71.06734,st kevin's school,530 Columbia Rd,2125,611110,Elementary and Secondary Schools,61,Educational Services,15.0,10 to 24,Uphams Corner,POINT (-71.06734 42.315568),,4,3
42.315172,-71.067342,st kevin's apartments,516 Columbia Rd,2125,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.067342 42.315172),,4,3
42.315086,-71.061399,square medium picture co,123 Stoughton St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.061399 42.315086),,4,3
42.312941,-71.068612,spirit & life bible church,444 Columbia Rd,2125,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.068612 42.312941),,4,3
42.317836,-71.064342,spectrum hair performance,620 Columbia Rd,2125,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.064342 42.317836),,4,3
42.320239,-71.062504,singh's roti shop,692 Columbia Rd,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Uphams Corner,POINT (-71.062504 42.320239),,4,3
42.31797,-71.066566,saturno inc,744 Dudley St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.31675,-71.0652,santander bank,585 Columbia Rd,2125,522110,Commercial Banking,52,Finance and Insurance,6.0,1 to 9,Uphams Corner,POINT (-71.0652 42.31675),,4,3
42.31631,-71.064211,saint mary episcopal church,14 Cushing Ave,2125,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.064211 42.31631),,4,3
42.31631,-71.064211,ruth darling child care center,37 Stoughton St,2125,624410,Child Day Care Services,62,Healthcare and Social Assistance,7.0,1 to 9,Uphams Corner,POINT (-71.064211 42.31631),,4,3
42.320002,-71.061747,roderick r penney co,695 Columbia Rd,2125,452210,Department Stores,45,Retail Trade,6.0,1 to 9,Uphams Corner,POINT (-71.061747 42.320002),,4,3
42.319114,-71.062707,rnc painting,667 Columbia Rd,2125,238320,Painting and Wall Covering Contractors,23,Construction,5.0,1 to 9,Uphams Corner,POINT (-71.062707 42.319114),,4,3
42.315255,-71.066391,rent-a-center,531 Columbia Rd,2125,532289,All Other Consumer Goods Rental,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.066391 42.315255),,4,3
42.313306,-71.065303,rc partners inc,67 Hancock St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.065303 42.313306),,4,3
42.317433,-71.066415,rainbow,749 Dudley St,2125,448120,Women's Clothing Stores,44,Retail Trade,7.0,1 to 9,Uphams Corner,POINT (-71.066415 42.317433),,4,3
42.318026,-71.066959,professional hair studio,736 Dudley St,2125,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.066959 42.318026),,4,3
42.317786,-71.067185,primera dama anais beauty salon,725 Dudley St,2125,812112,Beauty Salons,81,Other Services,0.0,Not Available,Uphams Corner,POINT (-71.067185 42.317786),,4,3
42.317526,-71.065662,prestige tasting co,776 Dudley St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.065662 42.317526),,4,3
42.320924,-71.061606,pls financial,1284 Massachusetts Ave,2125,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,7.0,1 to 9,Uphams Corner,POINT (-71.061606 42.320924),,4,3
42.320924,-71.061606,pls check cashers,1284 Massachusetts Ave,2125,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,10.0,10 to 24,Uphams Corner,POINT (-71.061606 42.320924),,4,3
42.316703,-71.064822,platinum pleasures,11 Stoughton St,2125,453991,Tobacco Stores,45,Retail Trade,0.0,Not Available,Uphams Corner,POINT (-71.064822 42.316703),,4,3
42.315737,-71.065951,pink nails,6 Hancock St,2125,812113,Nail Salons,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.065951 42.315737),,4,3
42.31607,-71.066579,pilgrim shelter,540 Columbia Rd,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.066579 42.31607),,4,3
42.31607,-71.066579,pilgrim church of dorchester ucc,540 Columbia Rd,2125,813110,Religious Organizations,81,Other Services,4.0,1 to 9,Uphams Corner,POINT (-71.066579 42.31607),,4,3
42.317793,-71.067156,perello's services corp,729 Dudley St,2125,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Uphams Corner,POINT (-71.067156 42.317793),,4,3
42.316959,-71.065581,pacific insurance co,578 Columbia Rd,2125,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,2.0,1 to 9,Uphams Corner,POINT (-71.065581 42.316959),,4,3
42.315255,-71.066391,new york fried chicken & pizza,531 Columbia Rd,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Uphams Corner,POINT (-71.066391 42.315255),,4,3
42.316533,-71.064396,new testament church of god,25 Stoughton St,2125,813110,Religious Organizations,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.064396 42.316533),,4,3
42.31797,-71.066566,new ho toy,746 Dudley St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.31797,-71.066566,new garden restaurant,746 Dudley St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,5.0,1 to 9,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.316829,-71.066017,new era protection inc,572 Columbia Rd,2125,561612,Security Guards and Patrol Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",14.0,10 to 24,Uphams Corner,POINT (-71.066017 42.316829),,4,3
42.315883,-71.065601,new england urban music awards,543 Columbia Rd,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.065601 42.315883),,4,3
42.31287,-71.068006,navarrette grocery,451 Columbia Rd,2125,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.068006 42.31287),,4,3
42.31287,-71.068006,navarrete restaurant,445 Columbia Rd,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,2.0,1 to 9,Uphams Corner,POINT (-71.068006 42.31287),,4,3
42.317348,-71.064979,moving from debt to assets,594 Columbia Rd,2125,813319,Other Social Advocacy Organizations,81,Other Services,6.0,1 to 9,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.314093,-71.067994,mountain fire miracle ministries,478 Columbia Rd,2125,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.067994 42.314093),,4,3
42.313816,-71.065031,melanin magnificent,54 Hancock St,2125,454110,Electronic Shopping and Mail-Order Houses,45,Retail Trade,193.0,100+,Uphams Corner,POINT (-71.065031 42.313816),,4,3
42.315011,-71.061234,mattos company inc,125 Stoughton St,2125,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",42,Wholesale Trade,0.0,Not Available,Uphams Corner,POINT (-71.061234 42.315011),,4,3
42.31631,-71.064211,massachusetts communities,14 Cushing Ave,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.064211 42.31631),,4,3
42.316775,-71.064934,massachusetts alliance,1 Stoughton St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.064934 42.316775),,4,3
42.31797,-71.066566,mario's party,744 Dudley St,2125,453220,"Gift, Novelty, and Souvenir Stores",45,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.316775,-71.064934,maps,1 Stoughton St,2125,813319,Other Social Advocacy Organizations,81,Other Services,4.0,1 to 9,Uphams Corner,POINT (-71.064934 42.316775),,4,3
42.317348,-71.064979,manifested events llc,594 Columbia Rd,2125,0,,99,Undefined,5.0,1 to 9,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.31797,-71.066566,lucky one restaurant inc,746 Dudley St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.320676,-71.061971,living stream,1299 Massachusetts Ave,2125,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.061971 42.320676),,4,3
42.316622,-71.06462,liberty tax service,21 Stoughton St,2125,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Uphams Corner,POINT (-71.06462 42.316622),,4,3
42.315692,-71.06634,level ground mixed martial,527 Columbia Rd,2125,611620,Sports and Recreation Instruction,61,Educational Services,2.0,1 to 9,Uphams Corner,POINT (-71.06634 42.315692),,4,3
42.317689,-71.067017,lee brothers liquors inc,735 Dudley St,2125,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.067017 42.317689),,4,3
42.320103,-71.062672,laura's place,688 Columbia Rd,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Uphams Corner,POINT (-71.062672 42.320103),,4,3
42.315097,-71.065832,las americas barber shop,18 Hancock St,2125,812111,Barber Shops,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.065832 42.315097),,4,3
42.320002,-71.061747,kfc,695 Columbia Rd,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,17.0,10 to 24,Uphams Corner,POINT (-71.061747 42.320002),,4,3
42.312977,-71.065195,jrjj fernandez inc,81 Hancock St,2125,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Uphams Corner,POINT (-71.065195 42.312977),,4,3
42.312941,-71.068612,jinix salon,444 Columbia Rd,2125,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.068612 42.312941),,4,3
42.31797,-71.066566,jerusalem furniture,748 Dudley St,2125,442110,Furniture Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.317786,-71.067185,jackson's barbershop llc,733 Dudley St,2125,812111,Barber Shops,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.067185 42.317786),,4,3
42.318328,-71.067112,jackson food market,728 Dudley St,2125,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.067112 42.318328),,4,3
42.315246,-71.065807,inner-city glass,14 Hancock St,2125,444190,Other Building Material Dealers,44,Retail Trade,1.0,1 to 9,Uphams Corner,POINT (-71.065807 42.315246),,4,3
42.312941,-71.068612,iglesia el poder de la fe,444 Columbia Rd,2125,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.068612 42.312941),,4,3
42.316542,-71.06604,i v adelphia inc,566 Columbia Rd,2125,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.06604 42.316542),,4,3
42.317482,-71.06488,heath properties,600 Columbia Rd,2125,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.06488 42.317482),,4,3
42.317757,-71.064629,hearth,614 Columbia Rd,2125,531311,Residential Property Managers,53,Real Estate Rental and Leasing,19.0,10 to 24,Uphams Corner,POINT (-71.064629 42.317757),,4,3
42.312431,-71.064528,hancock street market & multi,95 Hancock St,2125,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.064528 42.312431),,4,3
42.312431,-71.064528,hancock market,95 Hancock St,2125,541219,Other Accounting Services,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Uphams Corner,POINT (-71.064528 42.312431),,4,3
42.312977,-71.065195,hancock liquor mart,81 Hancock St,2125,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.065195 42.312977),,4,3
42.312879,-71.065026,hancock laundry,77 Hancock St,2125,812320,Drycleaning and Laundry Services (except Coin-Operated),81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.065026 42.312879),,4,3
42.312977,-71.065195,hancock laundry,81 Hancock St,2125,812320,Drycleaning and Laundry Services (except Coin-Operated),81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.065195 42.312977),,4,3
42.316415,-71.066273,h&r block,562 Columbia Rd,2125,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Uphams Corner,POINT (-71.066273 42.316415),,4,3
42.317482,-71.06488,h brown & associates,600 Columbia Rd,2125,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Uphams Corner,POINT (-71.06488 42.317482),,4,3
42.317348,-71.064979,greater boston interfaith orgn,594 Columbia Rd,2125,813319,Other Social Advocacy Organizations,81,Other Services,4.0,1 to 9,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.318369,-71.067608,good shepherd pentecostal church,720 Dudley St,2125,813110,Religious Organizations,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.067608 42.318369),,4,3
42.315035,-71.065598,global pc computer service,20 Hancock St,2125,811212,Computer and Office Machine Repair and Maintenance,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.065598 42.315035),,4,3
42.314393,-71.065306,global barber shop,40 Hancock St,2125,812111,Barber Shops,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.065306 42.314393),,4,3
42.31786,-71.063656,glass medic co,619 Columbia Rd,2125,444190,Other Building Material Dealers,44,Retail Trade,1.0,1 to 9,Uphams Corner,POINT (-71.063656 42.31786),,4,3
42.31797,-71.066566,fu gui inc,746 Dudley St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.315255,-71.066391,frugal furniture of dorchester,531 Columbia Rd,2125,442110,Furniture Stores,44,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.066391 42.315255),,4,3
42.317857,-71.066372,friendly community insurance agency,750 Dudley St,2125,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,5.0,1 to 9,Uphams Corner,POINT (-71.066372 42.317857),,4,3
42.317154,-71.06575,foot locker,779 Dudley St,2125,448210,Shoe Stores,44,Retail Trade,7.0,1 to 9,Uphams Corner,POINT (-71.06575 42.317154),,4,3
42.314449,-71.067838,floyd a. williams funeral home,490 Columbia Rd,2125,812210,Funeral Homes and Funeral Services,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.067838 42.314449),,4,3
42.312977,-71.065195,fernandez liquor,81 Hancock St,2125,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,4.0,1 to 9,Uphams Corner,POINT (-71.065195 42.312977),,4,3
42.316546,-71.066112,fantasy nails,564 Columbia Rd,2125,812113,Nail Salons,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.066112 42.316546),,4,3
42.317348,-71.064979,fairmont innovation lab/art morpheus,594 Columbia Rd,2125,561499,All Other Business Support Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",5.0,1 to 9,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.31607,-71.066579,fair foods inc,540 Columbia Rd,2125,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,10.0,10 to 24,Uphams Corner,POINT (-71.066579 42.31607),,4,3
42.317276,-71.06513,fabwright origins,592 Columbia Rd,2125,541618,Other Management Consulting Services,54,"Professional, Scientific, and Technical Services",7.0,1 to 9,Uphams Corner,POINT (-71.06513 42.317276),,4,3
42.31797,-71.066566,dudley's seafood market,744 Dudley St,2125,445220,Fish and Seafood Markets,44,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.066566 42.31797),,4,3
42.316703,-71.064822,dublin house inc,7 Stoughton St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,20.0,10 to 24,Uphams Corner,POINT (-71.064822 42.316703),,4,3
42.315986,-71.066086,dorchester wic program,547 Columbia Rd,2125,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,15.0,10 to 24,Uphams Corner,POINT (-71.066086 42.315986),,4,3
42.317348,-71.064979,dorchester bay economic development,594 Columbia Rd,2125,541910,Marketing Research and Public Opinion Polling,54,"Professional, Scientific, and Technical Services",25.0,25 to 49,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.315432,-71.061185,dora taqueria,112 Stoughton St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,2.0,1 to 9,Uphams Corner,POINT (-71.061185 42.315432),,4,3
42.317177,-71.065811,discount shoes store,773 Dudley St,2125,448210,Shoe Stores,44,Retail Trade,5.0,1 to 9,Uphams Corner,POINT (-71.065811 42.317177),,4,3
42.314644,-71.060322,delicias restaurant,149 Stoughton St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,2.0,1 to 9,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.314644,-71.060322,delicias del caribe,149 Stoughton St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.317348,-71.064979,dbedc,594 Columbia Rd,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.317348,-71.064979,d b cottage brook inc,594 Columbia Rd,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.317348,-71.064979,d b commercial inc,594 Columbia Rd,2125,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.317486,-71.065555,cvs pharmacy,778 Dudley St,2125,446110,Pharmacies and Drug Stores,44,Retail Trade,30.0,25 to 49,Uphams Corner,POINT (-71.065555 42.317486),,4,3
42.315473,-71.061224,creole international style,114A Stoughton St,2125,812111,Barber Shops,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.061224 42.315473),,4,3
42.317171,-71.063597,contacto cristiano,50 Stoughton St,2125,443142,Electronics Stores,44,Retail Trade,5.0,1 to 9,Uphams Corner,POINT (-71.063597 42.317171),,4,3
42.317046,-71.065824,consuelo's beauty salon,767 Dudley St,2125,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.065824 42.317046),,4,3
42.314393,-71.065306,complex consulting llc,40 Hancock St,2125,541618,Other Management Consulting Services,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Uphams Corner,POINT (-71.065306 42.314393),,4,3
42.315407,-71.066368,communications center inc,525 Columbia Rd,2125,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Uphams Corner,POINT (-71.066368 42.315407),,4,3
42.318623,-71.063123,columbia dental,653 Columbia Rd,2125,621210,Offices of Dentists,62,Healthcare and Social Assistance,10.0,10 to 24,Uphams Corner,POINT (-71.063123 42.318623),,4,3
42.318623,-71.063123,columbia chiropractic,653 Columbia Rd,2125,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,12.0,10 to 24,Uphams Corner,POINT (-71.063123 42.318623),,4,3
42.317757,-71.064629,city school,614 Columbia Rd,2125,624110,Child and Youth Services,62,Healthcare and Social Assistance,9.0,1 to 9,Uphams Corner,POINT (-71.064629 42.317757),,4,3
42.314832,-71.067645,city roots-dorchester,500 Columbia Rd,2125,921120,Legislative Bodies,92,Public Administration,10.0,10 to 24,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.314644,-71.060322,city electronics,151 Stoughton St,2125,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,7.0,1 to 9,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.316936,-71.06575,citizens bank,580 Columbia Rd,2125,522110,Commercial Banking,52,Finance and Insurance,9.0,1 to 9,Uphams Corner,POINT (-71.06575 42.316936),,4,3
42.315407,-71.066368,christopher kokoras insurance agency,525 Columbia Rd,2125,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,4.0,1 to 9,Uphams Corner,POINT (-71.066368 42.315407),,4,3
42.317171,-71.063597,christ the king dorchester,50 Stoughton St,2125,813110,Religious Organizations,81,Other Services,4.0,1 to 9,Uphams Corner,POINT (-71.063597 42.317171),,4,3
42.318811,-71.062843,christ our hope international ministries,661 Columbia Rd,2125,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.062843 42.318811),,4,3
42.316141,-71.065842,ceasar garage doors,551 Columbia Rd,2125,444190,Other Building Material Dealers,44,Retail Trade,5.0,1 to 9,Uphams Corner,POINT (-71.065842 42.316141),,4,3
42.320168,-71.062583,cape verdean liquors,690 Columbia Rd,2125,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,1.0,1 to 9,Uphams Corner,POINT (-71.062583 42.320168),,4,3
42.314655,-71.065416,cape verdean adult day health inc,34 Hancock St,2125,624120,Services for the Elderly and Persons with Disabilities,62,Healthcare and Social Assistance,9.0,1 to 9,Uphams Corner,POINT (-71.065416 42.314655),,4,3
42.315737,-71.065951,canton house,6 Hancock St,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Uphams Corner,POINT (-71.065951 42.315737),,4,3
42.317526,-71.065662,brothers market,776 Dudley St,2125,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,20.0,10 to 24,Uphams Corner,POINT (-71.065662 42.317526),,4,3
42.317757,-71.064629,bridgestone properties llc,618 Columbia Rd,2125,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,6.0,1 to 9,Uphams Corner,POINT (-71.064629 42.317757),,4,3
42.31649,-71.066086,boston spine clinics,560 Columbia Rd,2125,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Uphams Corner,POINT (-71.066086 42.31649),,4,3
42.311928,-71.068657,boston medical center,415 Columbia Rd,2125,621111,Offices of Physicians (except Mental Health Specialists),62,Healthcare and Social Assistance,12.0,10 to 24,Uphams Corner,POINT (-71.068657 42.311928),,4,3
42.316959,-71.065581,boston mechanical service,578 Columbia Rd,2125,238210,Electrical Contractors and Other Wiring Installation Contractors,23,Construction,10.0,10 to 24,Uphams Corner,POINT (-71.065581 42.316959),,4,3
42.314832,-71.067645,bird street community center,500 Columbia Rd,2125,713940,Fitness and Recreational Sports Centers,71,"Arts, Entertainment, and Recreation",30.0,25 to 49,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.316141,-71.065842,bilinguals,551 Columbia Rd,2125,541930,Translation and Interpretation Services,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Uphams Corner,POINT (-71.065842 42.316141),,4,3
42.315246,-71.065807,bigoteria gallery,14B Hancock St,2125,453920,Art Dealers,45,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.065807 42.315246),,4,3
42.318344,-71.067362,bess boutique inc,722 Dudley St,2125,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.067362 42.318344),,4,3
42.316546,-71.066112,beauty nails 2,564 Columbia Rd,2125,812113,Nail Salons,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.066112 42.316546),,4,3
42.317605,-71.064644,avalon law offices pc,612 Columbia Rd,2125,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Uphams Corner,POINT (-71.064644 42.317605),,4,3
42.317399,-71.064348,atco supply co inc,617 Columbia Rd,2125,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,42,Wholesale Trade,31.0,25 to 49,Uphams Corner,POINT (-71.064348 42.317399),,4,3
42.317348,-71.064979,artmorpheus inc,594 Columbia Rd,2125,611610,Fine Arts Schools,61,Educational Services,0.0,Not Available,Uphams Corner,POINT (-71.064979 42.317348),,4,3
42.315883,-71.065601,armstrong interactive inc,543 Columbia Rd,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.065601 42.315883),,4,3
42.315815,-71.062664,archana corp,77 Stoughton St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.062664 42.315815),,4,3
42.317482,-71.06488,araujo coin op laundromat,600 Columbia Rd,2125,812310,Coin-Operated Laundries and Drycleaners,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.06488 42.317482),,4,3
42.31786,-71.063656,anthony's auto repair,619 Columbia Rd,2125,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.063656 42.31786),,4,3
42.316437,-71.066132,andy's cafe,554 Columbia Rd,2125,812112,Beauty Salons,81,Other Services,8.0,1 to 9,Uphams Corner,POINT (-71.066132 42.316437),,4,3
42.316076,-71.065807,amado enterprises inc,545 Columbia Rd,2125,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.065807 42.316076),,4,3
42.317857,-71.066372,amado enterprises inc,750 Dudley St,2125,541930,Translation and Interpretation Services,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Uphams Corner,POINT (-71.066372 42.317857),,4,3
42.314832,-71.060758,all season fashion bridal,147 Stoughton St,2125,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.060758 42.314832),,4,3
42.314644,-71.060322,alaman & sohib inc,149 Stoughton St,2125,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.318328,-71.067112,al amin enterprises inc,728 Dudley St,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.067112 42.318328),,4,3
42.317799,-71.064415,aaron's,616 Columbia Rd,2125,532289,All Other Consumer Goods Rental,53,Real Estate Rental and Leasing,6.0,1 to 9,Uphams Corner,POINT (-71.064415 42.317799),,4,3
42.319459,-71.062275,a1 fire escape & iron works,683 Columbia Rd,2125,332323,Ornamental and Architectural Metal Work Manufacturing,33,Manufacturing,1.0,1 to 9,Uphams Corner,POINT (-71.062275 42.319459),,4,3
