latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.286213,-71.130106,russo associates inc,23 Corinth St,2131,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,4.0,1 to 9,Roslindale Village,POINT (-71.130106 42.286213),,8,5
42.285739,-71.129275,roxy nails & spa,45 Corinth St,2131,812113,Nail Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.129275 42.285739),,8,5
42.285286,-71.12912,roxbury youthworks inc,4262 Washington St,2131,813319,Other Social Advocacy Organizations,81,Other Services,8.0,1 to 9,Roslindale Village,POINT (-71.12912 42.285286),,8,5
42.285213,-71.128973,roslindale village main street,67 Poplar St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.128973 42.285213),,8,5
42.285801,-71.128313,roslindale village dental,4238 Washington St,2131,621210,Offices of Dentists,62,Healthcare and Social Assistance,4.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.285649,-71.127509,roslindale congregational church,25 Cummins Hwy,2131,813110,Religious Organizations,81,Other Services,4.0,1 to 9,Roslindale Village,POINT (-71.127509 42.285649),,8,5
42.286184,-71.130061,ronald h krupa insurance agency,25 Corinth St,2131,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,2.0,1 to 9,Roslindale Village,POINT (-71.130061 42.286184),,8,5
42.285706,-71.129181,romano's pizza,4249 Washington St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,7.0,1 to 9,Roslindale Village,POINT (-71.129181 42.285706),,8,5
42.286936,-71.13022,richard c alvord architect,9 Birch St,2131,541310,Architectural Services,54,"Professional, Scientific, and Technical Services",8.0,1 to 9,Roslindale Village,POINT (-71.13022 42.286936),,8,5
42.287037,-71.128212,rialto barber shop,713 South St,2131,812111,Barber Shops,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.128212 42.287037),,8,5
42.286744,-71.130442,rachel stanton,20 Belgrade Ave,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286334,-71.130321,quality meat market,13 Corinth St,2131,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,1.0,1 to 9,Roslindale Village,POINT (-71.130321 42.286334),,8,5
42.285211,-71.129014,progressive insurance,4258 Washington St,2131,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,3.0,1 to 9,Roslindale Village,POINT (-71.129014 42.285211),,8,5
42.286525,-71.129092,priority homecare service,17 Poplar St,2131,621610,Home Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Roslindale Village,POINT (-71.129092 42.286525),,8,5
42.286334,-71.130321,premier chiropractic,17 Corinth St,2131,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,3.0,1 to 9,Roslindale Village,POINT (-71.130321 42.286334),,8,5
42.287224,-71.129182,"pofcher, disciullo & petruzziello",749 South St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Roslindale Village,POINT (-71.129182 42.287224),,8,5
42.286851,-71.130246,platt anderson freeman,4 Belgrade Ave,2131,541310,Architectural Services,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Roslindale Village,POINT (-71.130246 42.286851),,8,5
42.285801,-71.128313,phoenix collective,4238 Washington St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286029,-71.12817,peregrine group llc,4236 Washington St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,6.0,1 to 9,Roslindale Village,POINT (-71.12817 42.286029),,8,5
42.287224,-71.129182,pdp law,749 South St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.129182 42.287224),,8,5
42.285211,-71.129014,paul lymneos insurance agency,4258 Washington St,2131,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,4.0,1 to 9,Roslindale Village,POINT (-71.129014 42.285211),,8,5
42.287012,-71.128329,patch realty group,717 South St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.128329 42.287012),,8,5
42.285309,-71.129036,p s gourmet coffee,4252 Washington St,2131,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,5.0,1 to 9,Roslindale Village,POINT (-71.129036 42.285309),,8,5
42.287116,-71.128789,orissa nails lounge,737 South St,2131,812113,Nail Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.128789 42.287116),,8,5
42.286744,-71.130442,organization of support to the devmnt of the plateau central,20 Belgrade Ave,2131,813410,Civic and Social Organizations,81,Other Services,6.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.287052,-71.127108,olde bostonian realty,4196 Washington St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.127108 42.287052),,8,5
42.286042,-71.129286,new imperial kitchen,50 Corinth St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,7.0,1 to 9,Roslindale Village,POINT (-71.129286 42.286042),,8,5
42.287176,-71.128041,new england college of optometry ctr for eye care roslindale,4199 Washington St,2131,611310,"Colleges, Universities, and Professional Schools",61,Educational Services,30.0,25 to 49,Roslindale Village,POINT (-71.128041 42.287176),,8,5
42.287176,-71.128041,neco center for eye care,4199 Washington St,2131,621111,Offices of Physicians (except Mental Health Specialists),62,Healthcare and Social Assistance,6.0,1 to 9,Roslindale Village,POINT (-71.128041 42.287176),,8,5
42.285801,-71.128313,n e kelly & associates llc,4238 Washington St,2131,541219,Other Accounting Services,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286744,-71.130442,musiconnects inc,20 Belgrade Ave,2131,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286865,-71.127335,"muccio, brian",4200 Washington St,2131,0,,99,Undefined,12.0,10 to 24,Roslindale Village,POINT (-71.127335 42.286865),,8,5
42.286587,-71.130112,mike loc s & braids,12 Corinth St,2131,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Roslindale Village,POINT (-71.130112 42.286587),,8,5
42.285801,-71.128313,long knight pc,4238 Washington St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.285801,-71.128313,long hagan & huff-harris,4238 Washington St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.285801,-71.128313,lindsey & associates realty inc,4238 Washington St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286744,-71.130442,leise jones photography,20 Belgrade Ave,2131,541921,"Photography Studios, Portrait",54,"Professional, Scientific, and Technical Services",1.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.285801,-71.128313,law office 319,4238 Washington St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.287183,-71.128907,lady d creative,739 South St,2131,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),45,Retail Trade,1.0,1 to 9,Roslindale Village,POINT (-71.128907 42.287183),,8,5
42.286639,-71.129027,lachapelle barbershop,9 Poplar St,2131,812111,Barber Shops,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.129027 42.286639),,8,5
42.285915,-71.129629,kutting korner,43 Corinth St,2131,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.129629 42.285915),,8,5
42.285801,-71.128313,kauffman crozier llp,4238 Washington St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286018,-71.129189,jp dry cleaners,46 Corinth St,2131,448190,Other Clothing Stores,44,Retail Trade,6.0,1 to 9,Roslindale Village,POINT (-71.129189 42.286018),,8,5
42.286851,-71.130246,john kramer design,4 Belgrade Ave,2131,541430,Graphic Design Services,54,"Professional, Scientific, and Technical Services",1.0,1 to 9,Roslindale Village,POINT (-71.130246 42.286851),,8,5
42.287029,-71.129629,joanne rossman design,6 Birch St,2131,448150,Clothing Accessories Stores,44,Retail Trade,1.0,1 to 9,Roslindale Village,POINT (-71.129629 42.287029),,8,5
42.285988,-71.129166,jimmies cafe,,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,0.0,Not Available,Roslindale Village,POINT (-71.129166 42.285988),,8,5
42.287224,-71.129182,jean's ultimate performance,755 South St,2131,812112,Beauty Salons,81,Other Services,4.0,1 to 9,Roslindale Village,POINT (-71.129182 42.287224),,8,5
42.286726,-71.1299,investa realty llc,22 Birch St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,6.0,1 to 9,Roslindale Village,POINT (-71.1299 42.286726),,8,5
42.285926,-71.129109,hellenic soccer club,47 Poplar St,2131,711211,Sports Teams and Clubs,71,"Arts, Entertainment, and Recreation",3.0,1 to 9,Roslindale Village,POINT (-71.129109 42.285926),,8,5
42.285286,-71.12912,harrison refrigeration & appliance,4262 Washington St,2131,811412,Appliance Repair and Maintenance,81,Other Services,4.0,1 to 9,Roslindale Village,POINT (-71.12912 42.285286),,8,5
42.285232,-71.128979,harrison appliance,63 Poplar St,2131,811412,Appliance Repair and Maintenance,81,Other Services,0.0,Not Available,Roslindale Village,POINT (-71.128979 42.285232),,8,5
42.286568,-71.127643,greater roslindale medical center,6 Cummins Hwy,2131,622110,General Medical and Surgical Hospitals,62,Healthcare and Social Assistance,0.0,Not Available,Roslindale Village,POINT (-71.127643 42.286568),,8,5
42.286851,-71.130246,futura productions inc,4 Belgrade Ave,2131,512110,Motion Picture and Video Production,51,Information,3.0,1 to 9,Roslindale Village,POINT (-71.130246 42.286851),,8,5
42.286076,-71.130139,fornax bread co inc,27 Corinth St,2131,311811,Retail Bakeries,31,Manufacturing,6.0,1 to 9,Roslindale Village,POINT (-71.130139 42.286076),,8,5
42.285988,-71.129166,first realty associates,48 Corinth St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.129166 42.285988),,8,5
42.286461,-71.129727,family dollar store,24 Corinth St,2131,452319,All Other General Merchandise Stores,45,Retail Trade,9.0,1 to 9,Roslindale Village,POINT (-71.129727 42.286461),,8,5
42.287215,-71.12766,erica's beauty salon,4197 Washington St,2131,812112,Beauty Salons,81,Other Services,5.0,1 to 9,Roslindale Village,POINT (-71.12766 42.287215),,8,5
42.286742,-71.129956,emerald society of boston bpd,10 Birch St,2131,813910,Business Associations,81,Other Services,1.0,1 to 9,Roslindale Village,POINT (-71.129956 42.286742),,8,5
42.286831,-71.127336,east coast improv llc,5 Basile St,2131,0,,99,Undefined,7.0,1 to 9,Roslindale Village,POINT (-71.127336 42.286831),,8,5
42.285801,-71.128313,east boston savings bank,4238 Washington St,2131,522110,Commercial Banking,52,Finance and Insurance,10.0,10 to 24,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286831,-71.127336,droubi bakery,4198 Washington St,2131,311811,Retail Bakeries,31,Manufacturing,3.0,1 to 9,Roslindale Village,POINT (-71.127336 42.286831),,8,5
42.286831,-71.127336,dragon chef east,4198 Washington St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,5.0,1 to 9,Roslindale Village,POINT (-71.127336 42.286831),,8,5
42.286851,-71.130246,distraction brewing co,2 Belgrade Ave,2131,312120,Breweries,31,Manufacturing,155.0,100+,Roslindale Village,POINT (-71.130246 42.286851),,8,5
42.286831,-71.127336,delicious yogurt,4206 Washington St,2131,445299,All Other Specialty Food Stores,44,Retail Trade,4.0,1 to 9,Roslindale Village,POINT (-71.127336 42.286831),,8,5
42.286966,-71.129524,delfino,754 South St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Roslindale Village,POINT (-71.129524 42.286966),,8,5
42.286481,-71.128988,dao ao inc,19 Poplar St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.128988 42.286481),,8,5
42.286183,-71.129038,cricket wireless authorized retailer,15 Poplar St,2131,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,4.0,1 to 9,Roslindale Village,POINT (-71.129038 42.286183),,8,5
42.286334,-71.130321,create art in community,11 Corinth St,2131,711110,Theater Companies and Dinner Theaters,71,"Arts, Entertainment, and Recreation",3.0,1 to 9,Roslindale Village,POINT (-71.130321 42.286334),,8,5
42.285211,-71.129014,cosgrove & mcmenimon insurance agency,4258 Washington St,2131,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,2.0,1 to 9,Roslindale Village,POINT (-71.129014 42.285211),,8,5
42.286966,-71.129524,columbus managing corp,754 South St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.129524 42.286966),,8,5
42.28743,-71.129583,citizens bank,777 South St,2131,522110,Commercial Banking,52,Finance and Insurance,6.0,1 to 9,Roslindale Village,POINT (-71.129583 42.28743),,8,5
42.287836,-71.131282,charles river church,814 South St,2131,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.131282 42.287836),,8,5
42.286943,-71.130117,centre cuts,6 Belgrade Ave,2131,812112,Beauty Salons,81,Other Services,15.0,10 to 24,Roslindale Village,POINT (-71.130117 42.286943),,8,5
42.287215,-71.12766,carmen travel & tours corp,4197B Washington St,2131,561510,Travel Agencies,56,"Adminstrative, Support, Waste Management, and Remediation Services",1.0,1 to 9,Roslindale Village,POINT (-71.12766 42.287215),,8,5
42.286037,-71.129028,carenet physical therapy,41 Poplar St,2131,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,15.0,10 to 24,Roslindale Village,POINT (-71.129028 42.286037),,8,5
42.286461,-71.129727,calvin chin's martial arts,24 Corinth St,2131,611620,Sports and Recreation Instruction,61,Educational Services,2.0,1 to 9,Roslindale Village,POINT (-71.129727 42.286461),,8,5
42.286744,-71.130442,boston wellness center,20 Belgrade Ave,2131,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,0.0,Not Available,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286728,-71.130013,boston rubber roof,20 Birch St,2131,238160,Roofing Contractors,23,Construction,1.0,1 to 9,Roslindale Village,POINT (-71.130013 42.286728),,8,5
42.285801,-71.128313,boston real estate co,4238 Washington St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286558,-71.130017,boston mobile,18 Corinth St,2131,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Roslindale Village,POINT (-71.130017 42.286558),,8,5
42.28664,-71.130078,boston cheese cellar llc,18 Birch St,2131,445299,All Other Specialty Food Stores,44,Retail Trade,4.0,1 to 9,Roslindale Village,POINT (-71.130078 42.28664),,8,5
42.286042,-71.129286,bonillas wireless & multiservice,44 Corinth St,2131,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Roslindale Village,POINT (-71.129286 42.286042),,8,5
42.286042,-71.129286,bonilla's wireless-mltsrvcs,44 Corinth St,2131,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Roslindale Village,POINT (-71.129286 42.286042),,8,5
42.286831,-71.127336,body movement solutions,5 Basile St,2131,713940,Fitness and Recreational Sports Centers,71,"Arts, Entertainment, and Recreation",1.0,1 to 9,Roslindale Village,POINT (-71.127336 42.286831),,8,5
42.286334,-71.130321,blue star restaurant,11 Corinth St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.130321 42.286334),,8,5
42.286989,-71.12942,birch street house & garden,760 South St,2131,453220,"Gift, Novelty, and Souvenir Stores",45,Retail Trade,3.0,1 to 9,Roslindale Village,POINT (-71.12942 42.286989),,8,5
42.287012,-71.128329,birch flower shop,719 South St,2131,453110,Florists,45,Retail Trade,1.0,1 to 9,Roslindale Village,POINT (-71.128329 42.287012),,8,5
42.286831,-71.127336,"ben warner, inc",5 Basile St,2131,0,,99,Undefined,12.0,10 to 24,Roslindale Village,POINT (-71.127336 42.286831),,8,5
42.285211,-71.129014,bell top recordings,4258 Washington St,2131,512240,Sound Recording Studios,51,Information,2.0,1 to 9,Roslindale Village,POINT (-71.129014 42.285211),,8,5
42.287798,-71.130224,bc conway court,3 Conway St,2131,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.130224 42.287798),,8,5
42.286989,-71.12942,bay state society of model eng,760 South St,2131,541330,Engineering Services,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.12942 42.286989),,8,5
42.286346,-71.129049,barbering,29 Poplar St,2131,812111,Barber Shops,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.285978,-71.129729,bank of america,29 Corinth St,2131,522110,Commercial Banking,52,Finance and Insurance,17.0,10 to 24,Roslindale Village,POINT (-71.129729 42.285978),,8,5
42.286558,-71.130017,b beauty me,18 Corinth St,2131,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.130017 42.286558),,8,5
42.286558,-71.130017,ayan hair studios,18 Corinth St,2131,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.130017 42.286558),,8,5
42.285211,-71.129014,arredondo family foundation,4258 Washington St,2131,541720,Research and Development in the Social Sciences and Humanities,54,"Professional, Scientific, and Technical Services",0.0,Not Available,Roslindale Village,POINT (-71.129014 42.285211),,8,5
42.286525,-71.129092,all time service,17 Poplar St,2131,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Roslindale Village,POINT (-71.129092 42.286525),,8,5
42.286346,-71.129049,alexandra's beauty 1,25 Poplar St,2131,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.286346,-71.129049,alexandra & john paul salon,25 Poplar St,2131,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.286334,-71.130321,albanian private social club,17 Corinth St,2131,813410,Civic and Social Organizations,81,Other Services,5.0,1 to 9,Roslindale Village,POINT (-71.130321 42.286334),,8,5
42.286728,-71.130013,akasha studio,20 Birch St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.130013 42.286728),,8,5
42.285211,-71.129014,african & america friendship inc,4258 Washington St,2131,624110,Child and Youth Services,62,Healthcare and Social Assistance,10.0,10 to 24,Roslindale Village,POINT (-71.129014 42.285211),,8,5
42.286144,-71.127991,aca international llc,129 Newbury St,2116,541611,Administrative Management and General Management Consulting Services,54,"Professional, Scientific, and Technical Services",10.0,10 to 24,Roslindale Village,POINT (-71.127991 42.286144),,8,5
42.286076,-71.130139,abcd rosindale head start,19 Corinth St,2131,624410,Child Day Care Services,62,Healthcare and Social Assistance,44.0,25 to 49,Roslindale Village,POINT (-71.130139 42.286076),,8,5
42.287116,-71.128789,a touch of bling,737 South St,2131,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.128789 42.287116),,8,5
42.286183,-71.129038,a plus realty group,31 Poplar St,2131,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Roslindale Village,POINT (-71.129038 42.286183),,8,5
42.285213,-71.128973,a & j beauty & day spa,67 Poplar St,2131,812199,Other Personal Care Services,81,Other Services,5.0,1 to 9,Roslindale Village,POINT (-71.128973 42.285213),,8,5
42.287212,-71.129242,753 south,753 South St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.129242 42.287212),,8,5
42.287052,-71.127108,7-eleven,4196 Washington St,2131,445120,Convenience Stores,44,Retail Trade,7.0,1 to 9,Roslindale Village,POINT (-71.127108 42.287052),,8,5
42.286744,-71.130442,square root caffe,2 Corinth St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286744,-71.130442,square root,2 Corinth St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286744,-71.130442,roslindale village main street,20 Belgrade Ave,2131,812990,All Other Personal Services,81,Other Services,1.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286346,-71.129049,roslindale barbershop,29 Poplar St,2131,812111,Barber Shops,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.286183,-71.129038,essie's kitchen,37 Poplar St,2131,337110,Wood Kitchen Cabinet and Countertop Manufacturing,33,Manufacturing,1.0,1 to 9,Roslindale Village,POINT (-71.129038 42.286183),,8,5
42.286726,-71.1299,birch street bistro,14 Birch St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.1299 42.286726),,8,5
42.269189,-71.094729,z nails & spa,1609 Blue Hill Ave,2126,812113,Nail Salons,81,Other Services,3.0,1 to 9,Mattapan,POINT (-71.094729 42.269189),,8,5
42.267288,-71.094315,yaa connect llc,522 River St,2126,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Mattapan,POINT (-71.094315 42.267288),,8,5
42.267288,-71.094315,x g wireless,522 River St,2126,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Mattapan,POINT (-71.094315 42.267288),,8,5
42.270957,-71.094009,wnp services,1539 Blue Hill Ave,2126,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.267969,-71.094159,wig shop inc,1651 Blue Hill Ave,2126,448150,Clothing Accessories Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094159 42.267969),,8,5
42.270957,-71.094009,watdes construction,1549 Blue Hill Ave,2126,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,5.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.269158,-71.093635,usps,1602 Blue Hill Ave,2126,491110,Postal Service,49,Transportation and Warehosuing,4.0,1 to 9,Mattapan,POINT (-71.093635 42.269158),,8,5
42.272171,-71.09388,us housing & economic development,1509 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,20.0,10 to 24,Mattapan,POINT (-71.09388 42.272171),,8,5
42.268826,-71.094207,unm educational community center,1613 Blue Hill Ave,2126,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,9.0,1 to 9,Mattapan,POINT (-71.094207 42.268826),,8,5
42.268926,-71.093452,unitransfer usa inc,1612 Blue Hill Ave,2126,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,4.0,1 to 9,Mattapan,POINT (-71.093452 42.268926),,8,5
42.270927,-71.093236,total health christian ministries,1550 Blue Hill Ave,2126,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.093236 42.270927),,8,5
42.27062,-71.094049,tmw realty group,1557 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,4.0,1 to 9,Mattapan,POINT (-71.094049 42.27062),,8,5
42.267239,-71.094337,taxcomp affiliated,524 River St,2126,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Mattapan,POINT (-71.094337 42.267239),,8,5
42.26806,-71.09405,t-mobile,1667 Blue Hill Ave,2126,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,10.0,10 to 24,Mattapan,POINT (-71.09405 42.26806),,8,5
42.269817,-71.093155,super dollar,1586 Blue Hill Ave,2126,452210,Department Stores,45,Retail Trade,3.0,1 to 9,Mattapan,POINT (-71.093155 42.269817),,8,5
42.268228,-71.094145,sunny cigar store,1635 Blue Hill Ave,2126,453991,Tobacco Stores,45,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094145 42.268228),,8,5
42.271083,-71.093207,st angela parish,1548 Blue Hill Ave,2126,813110,Religious Organizations,81,Other Services,5.0,1 to 9,Mattapan,POINT (-71.093207 42.271083),,8,5
42.267469,-71.094539,spiritco inc,525 River St,2126,0,,99,Undefined,12.0,10 to 24,Mattapan,POINT (-71.094539 42.267469),,8,5
42.272171,-71.09388,spicy nails,1509 Blue Hill Ave,2126,812113,Nail Salons,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.09388 42.272171),,8,5
42.268228,-71.094145,sony cigar,1635 Blue Hill Ave,2126,453991,Tobacco Stores,45,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094145 42.268228),,8,5
42.272171,-71.09388,simco's takeout,1509 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,5.0,1 to 9,Mattapan,POINT (-71.09388 42.272171),,8,5
42.270576,-71.093262,shea butter smoothies,1556 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Mattapan,POINT (-71.093262 42.270576),,8,5
42.268826,-71.094178,santander bank,1617 Blue Hill Ave,2126,522110,Commercial Banking,52,Finance and Insurance,6.0,1 to 9,Mattapan,POINT (-71.094178 42.268826),,8,5
42.267959,-71.093455,salameh jewelers,1652 Blue Hill Ave,2126,448310,Jewelry Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.093455 42.267959),,8,5
42.267239,-71.094337,roy neblett tax,524 River St,2126,541211,Offices of Certified Public Accountants,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Mattapan,POINT (-71.094337 42.267239),,8,5
42.266659,-71.095636,rock acceptance co inc,544 River St,2126,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,5.0,1 to 9,Mattapan,POINT (-71.095636 42.266659),,8,5
42.266896,-71.095333,rocco rose insurance,544 River St,2126,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,8.0,1 to 9,Mattapan,POINT (-71.095333 42.266896),,8,5
42.272072,-71.093182,rjo motors,1514 Blue Hill Ave,2126,441120,Used Car Dealers,44,Retail Trade,3.0,1 to 9,Mattapan,POINT (-71.093182 42.272072),,8,5
42.268372,-71.093481,rainbow,1640 Blue Hill Ave,2126,448120,Women's Clothing Stores,44,Retail Trade,7.0,1 to 9,Mattapan,POINT (-71.093481 42.268372),,8,5
42.269212,-71.094003,radio energy,1601 Blue Hill Ave,2126,515112,Radio Stations,51,Information,12.0,10 to 24,Mattapan,POINT (-71.094003 42.269212),,8,5
42.272171,-71.09388,private industry collaborative,1509 Blue Hill Ave,2126,522292,Real Estate Credit,52,Finance and Insurance,10.0,10 to 24,Mattapan,POINT (-71.09388 42.272171),,8,5
42.268826,-71.094207,priority professional care llc,1613 Blue Hill Ave,2126,621330,Offices of Mental Health Practitioners (except Physicians),62,Healthcare and Social Assistance,8.0,1 to 9,Mattapan,POINT (-71.094207 42.268826),,8,5
