latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.328865,-71.083212,nuestra comunidad development,150 Dudley St,2119,237210,Land Subdivision,23,Construction,50.0,50 to 99,Dudley Square,POINT (-71.083212 42.328865),,2,7
42.331342,-71.082033,nubian gallery,2164 Washington St,2119,813319,Other Social Advocacy Organizations,81,Other Services,4.0,1 to 9,Dudley Square,POINT (-71.082033 42.331342),,2,7
42.328884,-71.083214,nubian brothers inc,152 Dudley St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.083214 42.328884),,2,7
42.329353,-71.086552,nsp residential llc,10 Malcolm X Blvd,2119,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",40.0,25 to 49,Dudley Square,POINT (-71.086552 42.329353),,2,7
42.325992,-71.083074,norbert's insurance & financial services agency inc,136 Warren St,2119,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,2.0,1 to 9,Dudley Square,POINT (-71.083074 42.325992),,2,7
42.32941,-71.084916,nikki's fashions,2363 Washington St,2119,448140,Family Clothing Stores,44,Retail Trade,3.0,1 to 9,Dudley Square,POINT (-71.084916 42.32941),,2,7
42.328319,-71.081398,next street financial,184 Dudley St,2119,523930,Investment Advice,52,Finance and Insurance,0.0,Not Available,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.328337,-71.082493,new zion holiness church,165 Dudley St,2119,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.082493 42.328337),,2,7
42.330471,-71.082886,new palmer street lp,7 Palmer St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.330903,-71.083381,new hope baptist church,2235 Washington St,2119,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.083381 42.330903),,2,7
42.328274,-71.08166,new england architectural finishing,195 Dudley St,2119,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,1.0,1 to 9,Dudley Square,POINT (-71.08166 42.328274),,2,7
42.328865,-71.083212,naidu suresh k dr,156 Dudley St,2119,621210,Offices of Dentists,62,Healthcare and Social Assistance,5.0,1 to 9,Dudley Square,POINT (-71.083212 42.328865),,2,7
42.329488,-71.08486,n m market,2359 Washington St,2119,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.08486 42.329488),,2,7
42.329577,-71.083131,muriel natural hair studio,36 Warren St,2119,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Dudley Square,POINT (-71.083131 42.329577),,2,7
42.330517,-71.0823,muna ahmed,1127 Harrison Ave,2119,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),45,Retail Trade,23.0,10 to 24,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.330471,-71.082886,multicultural aids coalition inc,7 Palmer St,2119,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,30.0,25 to 49,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.33116,-71.083193,"mothers for justice & equality, inc",2201 Washington St,2119,0,,99,Undefined,5.0,1 to 9,Dudley Square,POINT (-71.083193 42.33116),,2,7
42.328319,-71.081398,mothers for justice & equality inc,184 Dudley St,2119,0,,99,Undefined,12.0,10 to 24,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.33116,-71.083193,mothers for justice & eqlty,2201 Washington St,2119,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,10.0,10 to 24,Dudley Square,POINT (-71.083193 42.33116),,2,7
42.332311,-71.083552,mosque for the praising-allah,724 Shawmut Ave,2119,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.083552 42.332311),,2,7
42.32833,-71.080652,moabonguito grocery store,219 Dudley St,2119,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.080652 42.32833),,2,7
42.330517,-71.0823,merkato llc,1127 Harrison Ave,2119,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,7.0,1 to 9,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.3314,-71.082766,mbta,2181 Washington St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.082766 42.3314),,2,7
42.326956,-71.082849,massbay realty,100 Warren St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,2.0,1 to 9,Dudley Square,POINT (-71.082849 42.326956),,2,7
42.330471,-71.082886,massachusetts committee,7 Palmer St,2119,0,,99,Undefined,31.0,25 to 49,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.329771,-71.08301,mario curz,28 Warren St,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Dudley Square,POINT (-71.08301 42.329771),,2,7
42.328319,-71.081398,madison park development corp,184 Dudley St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,14.0,10 to 24,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.33116,-71.083193,madison park development corp,2201 Washington St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,4.0,1 to 9,Dudley Square,POINT (-71.083193 42.33116),,2,7
42.328579,-71.086525,madison park,2451 Washington St,2119,712190,Nature Parks and Other Similar Institutions,71,"Arts, Entertainment, and Recreation",7.0,1 to 9,Dudley Square,POINT (-71.086525 42.328579),,2,7
42.328319,-71.081398,madison botolph gp inc,184 Dudley St,2119,511210,Software Publishers,51,Information,10.0,10 to 24,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.330517,-71.0823,madina,1127 Harrison Ave,2119,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),45,Retail Trade,23.0,10 to 24,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.332099,-71.082259,mac shaman inc,10 Williams St,2119,811212,Computer and Office Machine Repair and Maintenance,81,Other Services,2.0,1 to 9,Dudley Square,POINT (-71.082259 42.332099),,2,7
42.329776,-71.085525,mabruuk fashion,37 Roxbury St,2119,448140,Family Clothing Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.085525 42.329776),,2,7
42.332998,-71.083003,m & r,718 Shawmut Ave,2119,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.083003 42.332998),,2,7
42.330969,-71.083264,lind'z'eys,2225 Washington St,2119,453220,"Gift, Novelty, and Souvenir Stores",45,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.083264 42.330969),,2,7
42.329251,-71.085065,law offices of mark e salomone,2379 Washington St,2119,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",51.0,50 to 99,Dudley Square,POINT (-71.085065 42.329251),,2,7
42.330903,-71.083381,"law offices of donald e green, p.c.",330 Martin Luther King Blvd,2119,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",20.0,10 to 24,Dudley Square,POINT (-71.083381 42.330903),,2,7
42.331976,-71.081689,kornfield drug,2121 Washington St,2119,446110,Pharmacies and Drug Stores,44,Retail Trade,5.0,1 to 9,Dudley Square,POINT (-71.081689 42.331976),,2,7
42.3314,-71.082766,kool smiles,2181 Washington St,2119,621210,Offices of Dentists,62,Healthcare and Social Assistance,18.0,10 to 24,Dudley Square,POINT (-71.082766 42.3314),,2,7
42.331226,-71.082779,kiki beauty supply,2183 Washington St,2119,446120,"Cosmetics, Beauty Supplies, and Perfume Stores",44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.082779 42.331226),,2,7
42.325992,-71.083074,kendall johnson & hines,136 Warren St,2119,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Dudley Square,POINT (-71.083074 42.325992),,2,7
42.329069,-71.083676,kc wireless,142 Dudley St,2119,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Dudley Square,POINT (-71.083676 42.329069),,2,7
42.328865,-71.083212,"kasanof homes, llc",56 Warren St,2119,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,2.0,1 to 9,Dudley Square,POINT (-71.083212 42.328865),,2,7
42.329768,-71.085136,kaba african market,29 Roxbury St,2119,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.085136 42.329768),,2,7
42.325992,-71.083074,julio's & equipment,136 Warren St,2119,811411,Home and Garden Equipment Repair and Maintenance,81,Other Services,2.0,1 to 9,Dudley Square,POINT (-71.083074 42.325992),,2,7
42.328327,-71.083061,john weagle law office,70 Warren St,2119,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Dudley Square,POINT (-71.083061 42.328327),,2,7
42.32884,-71.083894,joe's famous steak and cheese,140 Dudley St,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Dudley Square,POINT (-71.083894 42.32884),,2,7
42.328384,-71.082245,jalloh's african market,173 Dudley St,2119,452319,All Other General Merchandise Stores,45,Retail Trade,1.0,1 to 9,Dudley Square,POINT (-71.082245 42.328384),,2,7
42.329488,-71.08486,iyes hair care,6 Roxbury St,2119,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.08486 42.329488),,2,7
42.330517,-71.0823,it tech systems inc,1127 Harrison Ave,2119,511210,Software Publishers,51,Information,10.0,10 to 24,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.328327,-71.083061,international translation company,70 Warren St,2119,541930,Translation and Interpretation Services,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Dudley Square,POINT (-71.083061 42.328327),,2,7
42.328834,-71.083638,inner city business ventures,57 Warren St,2119,451211,Book Stores,45,Retail Trade,24.0,10 to 24,Dudley Square,POINT (-71.083638 42.328834),,2,7
42.328865,-71.083212,inner city advisors,56 Warren St,2119,541618,Other Management Consulting Services,54,"Professional, Scientific, and Technical Services",7.0,1 to 9,Dudley Square,POINT (-71.083212 42.328865),,2,7
42.328319,-71.081398,initiative for competitve intercity,184 Dudley St,2119,541910,Marketing Research and Public Opinion Polling,54,"Professional, Scientific, and Technical Services",11.0,10 to 24,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.328319,-71.081398,icic,184 Dudley St,2119,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,0.0,Not Available,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.329776,-71.085525,ibra ltd,37 Roxbury St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.085525 42.329776),,2,7
42.332001,-71.081963,"i & h, incorporated",2121 Washington St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Dudley Square,POINT (-71.081963 42.332001),,2,7
42.32765,-71.08633,hurley wire & cable,2500 Washington St,2119,238210,Electrical Contractors and Other Wiring Installation Contractors,23,Construction,5.0,1 to 9,Dudley Square,POINT (-71.08633 42.32765),,2,7
42.329999,-71.085096,humana home care inc,2343 Washington St,2119,621610,Home Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Dudley Square,POINT (-71.085096 42.329999),,2,7
42.331651,-71.081737,highland tap room,2128 Washington St,2119,722410,Drinking Places (Alcoholic Beverages),72,Accommodation and Food Services,4.0,1 to 9,Dudley Square,POINT (-71.081737 42.331651),,2,7
42.328319,-71.081398,hibernian hall,184 Dudley St,2119,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",71,"Arts, Entertainment, and Recreation",10.0,10 to 24,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.330367,-71.084478,hawes financial assurance,2311 Washington St,2119,523930,Investment Advice,52,Finance and Insurance,9.0,1 to 9,Dudley Square,POINT (-71.084478 42.330367),,2,7
42.330517,-71.0823,harrison door & window co,1127 Harrison Ave,2119,238140,Masonry Contractors,23,Construction,2.0,1 to 9,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.326048,-71.083057,harris management co,134 Warren St,2119,541614,"Process, Physical Distribution, and Logistics Consulting Services",54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Dudley Square,POINT (-71.083057 42.326048),,2,7
42.332025,-71.082516,haley house bakery cafe,12 Dade St,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,20.0,10 to 24,Dudley Square,POINT (-71.082516 42.332025),,2,7
42.329735,-71.085487,halal meat express,43 Roxbury St,2119,445210,Meat Markets,44,Retail Trade,4.0,1 to 9,Dudley Square,POINT (-71.085487 42.329735),,2,7
42.328432,-71.082376,hair station,177 Dudley St,2119,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.082376 42.328432),,2,7
42.325992,-71.083074,hadian associates,136 Warren St,2119,523930,Investment Advice,52,Finance and Insurance,4.0,1 to 9,Dudley Square,POINT (-71.083074 42.325992),,2,7
42.327605,-71.082721,gordon conwell theological seminary,90 Warren St,2119,611310,"Colleges, Universities, and Professional Schools",61,Educational Services,134.0,100+,Dudley Square,POINT (-71.082721 42.327605),,2,7
42.3289,-71.083627,good food inc,49 Warren St,2119,311999,All Other Miscellaneous Food Manufacturing,31,Manufacturing,2.0,1 to 9,Dudley Square,POINT (-71.083627 42.3289),,2,7
42.32875,-71.081726,gom enterprises inc,194 Dudley St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Dudley Square,POINT (-71.081726 42.32875),,2,7
42.328331,-71.079486,gina grocery store,251 Dudley St,2119,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,1.0,1 to 9,Dudley Square,POINT (-71.079486 42.328331),,2,7
42.329333,-71.084966,giant of roxbury inc,2371 Washington St,2119,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,6.0,1 to 9,Dudley Square,POINT (-71.084966 42.329333),,2,7
42.327995,-71.087224,gately's restoration co,2499 Washington St,2119,441120,Used Car Dealers,44,Retail Trade,3.0,1 to 9,Dudley Square,POINT (-71.087224 42.327995),,2,7
42.32875,-71.081726,gamm corp,194 Dudley St,2119,511210,Software Publishers,51,Information,10.0,10 to 24,Dudley Square,POINT (-71.081726 42.32875),,2,7
42.329776,-71.085525,galoof & associates,45 Roxbury St,2119,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",1.0,1 to 9,Dudley Square,POINT (-71.085525 42.329776),,2,7
42.330047,-71.084026,gallery eyecare,2304 Washington St,2119,621320,Offices of Optometrists,62,Healthcare and Social Assistance,5.0,1 to 9,Dudley Square,POINT (-71.084026 42.330047),,2,7
42.328834,-71.083638,frugal bookstore,57 Warren St,2119,451211,Book Stores,45,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.083638 42.328834),,2,7
42.328319,-71.081398,friends of the children,184 Dudley St,2119,624110,Child and Youth Services,62,Healthcare and Social Assistance,17.0,10 to 24,Dudley Square,POINT (-71.081398 42.328319),,2,7
42.328274,-71.08166,fire code design,195 Dudley St,2119,561990,All Other Support Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",8.0,1 to 9,Dudley Square,POINT (-71.08166 42.328274),,2,7
42.329985,-71.083548,final touch boutique,17 Warren St,2119,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.083548 42.329985),,2,7
42.326956,-71.082849,fathers uplift,100 Warren St,2119,561990,All Other Support Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",0.0,Not Available,Dudley Square,POINT (-71.082849 42.326956),,2,7
42.328865,-71.083212,family dental care,156 Dudley St,2119,621210,Offices of Dentists,62,Healthcare and Social Assistance,6.0,1 to 9,Dudley Square,POINT (-71.083212 42.328865),,2,7
42.328756,-71.082105,everything hair care center,182 Dudley St,2119,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.082105 42.328756),,2,7
42.330517,-71.0823,everrox corp,1127 Harrison Ave,2119,812990,All Other Personal Services,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.329735,-71.085487,ethiopian market,43 Roxbury St,2119,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.085487 42.329735),,2,7
42.330517,-71.0823,essential frequency,1127 Harrison Ave,2119,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),45,Retail Trade,23.0,10 to 24,Dudley Square,POINT (-71.0823 42.330517),,2,7
42.329945,-71.082971,epicenter community inc,22 Warren St,2119,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Dudley Square,POINT (-71.082971 42.329945),,2,7
42.33012,-71.084045,english high school,2300 Washington St,2119,611110,Elementary and Secondary Schools,61,Educational Services,16.0,10 to 24,Dudley Square,POINT (-71.084045 42.33012),,2,7
42.326777,-71.08378,edward & earlean blakely creative arts center inc,115 Warren St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.08378 42.326777),,2,7
42.331939,-71.081979,echu odara inc,2129 Washington St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.081979 42.331939),,2,7
42.328136,-71.087013,dunkin',2493 Washington St,2119,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,12.0,10 to 24,Dudley Square,POINT (-71.087013 42.328136),,2,7
42.329365,-71.084435,dunkin',2360 Washington St,2119,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,18.0,10 to 24,Dudley Square,POINT (-71.084435 42.329365),,2,7
42.329999,-71.085096,dudley square main street,2343 Washington St,2119,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,1.0,1 to 9,Dudley Square,POINT (-71.085096 42.329999),,2,7
42.328865,-71.083212,dudley square grille,150 Dudley St,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Dudley Square,POINT (-71.083212 42.328865),,2,7
42.328884,-71.083214,dudley restaurant,152 Dudley St,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Dudley Square,POINT (-71.083214 42.328884),,2,7
42.328274,-71.08166,dream moving company,195 Dudley St,2119,484110,"General Freight Trucking, Local",48,Transportation and Warehosuing,6.0,1 to 9,Dudley Square,POINT (-71.08166 42.328274),,2,7
42.330471,-71.082886,dimock center,7 Palmer St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.332755,-71.083238,dayib cafe,722 Shawmut Ave,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,1.0,1 to 9,Dudley Square,POINT (-71.083238 42.332755),,2,7
42.328229,-71.081997,damas food products,185 Dudley St,2119,452319,All Other General Merchandise Stores,45,Retail Trade,0.0,Not Available,Dudley Square,POINT (-71.081997 42.328229),,2,7
42.33116,-71.083193,daily table roxbury,2201 Washington St,2119,813319,Other Social Advocacy Organizations,81,Other Services,40.0,25 to 49,Dudley Square,POINT (-71.083193 42.33116),,2,7
42.328384,-71.082245,crystal's market,173 Dudley St,2119,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.082245 42.328384),,2,7
42.3314,-71.082766,cortland dental,2181 Washington St,2119,621210,Offices of Dentists,62,Healthcare and Social Assistance,5.0,1 to 9,Dudley Square,POINT (-71.082766 42.3314),,2,7
42.325992,-71.083074,concerned black men-massachusets,136 Warren St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.083074 42.325992),,2,7
42.330471,-71.082886,community transition school,7 Palmer St,2119,611110,Elementary and Secondary Schools,61,Educational Services,22.0,10 to 24,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.329999,-71.085096,community home health,2343 Washington St,2119,621610,Home Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Dudley Square,POINT (-71.085096 42.329999),,2,7
42.328384,-71.082245,committee to elect sonia chang,173 Dudley St,2119,813940,Political Organizations,81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.082245 42.328384),,2,7
42.329353,-71.086552,committee for public counsel services,10 Malcolm X Blvd,2119,921120,Legislative Bodies,92,Public Administration,31.0,25 to 49,Dudley Square,POINT (-71.086552 42.329353),,2,7
42.330471,-71.082886,committee for public counsel service,7 Palmer St,2119,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",9.0,1 to 9,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.329353,-71.086552,comm-mass committee,10 Malcolm X Blvd,2119,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",30.0,25 to 49,Dudley Square,POINT (-71.086552 42.329353),,2,7
42.332099,-71.082259,color theory boston,10 Williams St,2119,0,,99,Undefined,0.0,Not Available,Dudley Square,POINT (-71.082259 42.332099),,2,7
42.33012,-71.084045,city-boston-sch department administrative office,2300 Washington St,2119,921120,Legislative Bodies,92,Public Administration,10.0,10 to 24,Dudley Square,POINT (-71.084045 42.33012),,2,7
42.331387,-71.082703,city on a hill charter public school dudley square,2179 Washington St,2119,611110,Elementary and Secondary Schools,61,Educational Services,33.0,25 to 49,Dudley Square,POINT (-71.082703 42.331387),,2,7
42.326956,-71.082849,citizens for safety,100 Warren St,2119,541612,Human Resources Consulting Services,54,"Professional, Scientific, and Technical Services",12.0,10 to 24,Dudley Square,POINT (-71.082849 42.326956),,2,7
42.329862,-71.084465,citizens bank,2343 Washington St,2119,522110,Commercial Banking,52,Finance and Insurance,8.0,1 to 9,Dudley Square,POINT (-71.084465 42.329862),,2,7
42.3289,-71.083627,china bo,49 Warren St,2119,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Dudley Square,POINT (-71.083627 42.3289),,2,7
42.330473,-71.084859,"central boston elder services, inc",2315 Washington St,2119,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,150.0,100+,Dudley Square,POINT (-71.084859 42.330473),,2,7
42.327605,-71.082721,center for urban ministerial education,90 Warren St,2119,611310,"Colleges, Universities, and Professional Schools",61,Educational Services,21.0,10 to 24,Dudley Square,POINT (-71.082721 42.327605),,2,7
42.330367,-71.084478,cbes management llc,2311 Washington St,2119,623311,Continuing Care Retirement Communities,62,Healthcare and Social Assistance,10.0,10 to 24,Dudley Square,POINT (-71.084478 42.330367),,2,7
42.329333,-71.084966,castillo beer wine & liquors,2371 Washington St,2119,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,4.0,1 to 9,Dudley Square,POINT (-71.084966 42.329333),,2,7
42.329353,-71.086552,caribbean american carnival,10 Malcolm X Blvd,2119,561510,Travel Agencies,56,"Adminstrative, Support, Waste Management, and Remediation Services",3.0,1 to 9,Dudley Square,POINT (-71.086552 42.329353),,2,7
42.331939,-71.081979,cannassist consulting,2131 Washington St,2119,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),45,Retail Trade,3.0,1 to 9,Dudley Square,POINT (-71.081979 42.331939),,2,7
42.329768,-71.085136,callianos insurance agency,21 Roxbury St,2119,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,4.0,1 to 9,Dudley Square,POINT (-71.085136 42.329768),,2,7
42.328327,-71.083061,bwitz construction,70 Warren St,2119,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,5.0,1 to 9,Dudley Square,POINT (-71.083061 42.328327),,2,7
42.33116,-71.083193,building pathways inc,2201 Washington St,2119,0,,99,Undefined,5.0,1 to 9,Dudley Square,POINT (-71.083193 42.33116),,2,7
42.328297,-71.086853,brush & floss llc,2489 Washington St,2119,238320,Painting and Wall Covering Contractors,23,Construction,5.0,1 to 9,Dudley Square,POINT (-71.086853 42.328297),,2,7
42.329703,-71.085317,brummitt & kelly co,33 Roxbury St,2119,561622,Locksmiths,56,"Adminstrative, Support, Waste Management, and Remediation Services",2.0,1 to 9,Dudley Square,POINT (-71.085317 42.329703),,2,7
42.32875,-71.081726,brown market & grocery,194 Dudley St,2119,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Dudley Square,POINT (-71.081726 42.32875),,2,7
42.32763,-71.08286,brother ahmed barber shop,74 Warren St,2119,812111,Barber Shops,81,Other Services,2.0,1 to 9,Dudley Square,POINT (-71.08286 42.32763),,2,7
42.328229,-71.081997,brigs llc,185 Dudley St,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,20.0,10 to 24,Dudley Square,POINT (-71.081997 42.328229),,2,7
42.326777,-71.08378,boys & girls club of america,115 Warren St,2119,624110,Child and Youth Services,62,Healthcare and Social Assistance,20.0,10 to 24,Dudley Square,POINT (-71.08378 42.326777),,2,7
42.326956,-71.082849,boston youth wrestling,100 Warren St,2119,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",81,Other Services,3.0,1 to 9,Dudley Square,POINT (-71.082849 42.326956),,2,7
42.32621,-71.082891,boston urban youth foundation,130 Warren St,2119,813319,Other Social Advocacy Organizations,81,Other Services,6.0,1 to 9,Dudley Square,POINT (-71.082891 42.32621),,2,7
42.330471,-71.082886,boston ten point coalition,7 Palmer St,2119,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,17.0,10 to 24,Dudley Square,POINT (-71.082886 42.330471),,2,7
42.33012,-71.084045,boston public schools transportation,2300 Washington St,2119,485410,School and Employee Bus Transportation,48,Transportation and Warehosuing,200.0,100+,Dudley Square,POINT (-71.084045 42.33012),,2,7
42.33012,-71.084045,boston public schools accounts payable,2300 Washington St,2119,611110,Elementary and Secondary Schools,61,Educational Services,3.0,1 to 9,Dudley Square,POINT (-71.084045 42.33012),,2,7
42.33012,-71.084045,boston public schools,2300 Washington St,2119,611110,Elementary and Secondary Schools,61,Educational Services,133.0,100+,Dudley Square,POINT (-71.084045 42.33012),,2,7
42.33012,-71.084045,boston public school district,2300 Washington St,2119,611110,Elementary and Secondary Schools,61,Educational Services,273.0,100+,Dudley Square,POINT (-71.084045 42.33012),,2,7
42.328102,-71.083641,boston public library,65 Warren St,2119,519120,Libraries and Archives,51,Information,7.0,1 to 9,Dudley Square,POINT (-71.083641 42.328102),,2,7
42.328239,-71.085632,boston police department district b-2,2400 Washington St,2119,922120,Police Protection,92,Public Administration,88.0,50 to 99,Dudley Square,POINT (-71.085632 42.328239),,2,7
42.33116,-71.083193,boston photography,2219 Washington St,2119,541921,"Photography Studios, Portrait",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Dudley Square,POINT (-71.083193 42.33116),,2,7
42.327667,-71.083946,boston municipal courts,85 Warren St,2119,922110,Courts,92,Public Administration,109.0,100+,Dudley Square,POINT (-71.083946 42.327667),,2,7
42.328871,-71.083476,boston municipal court-roxbury division,85 Warren St,2119,922110,Courts,92,Public Administration,3.0,1 to 9,Dudley Square,POINT (-71.083476 42.328871),,2,7
42.329945,-71.082971,boston institute for nonprofit,22 Warren St,2119,813910,Business Associations,81,Other Services,6.0,1 to 9,Dudley Square,POINT (-71.082971 42.329945),,2,7
42.331939,-71.081979,boston home shoppe,2129 Washington St,2119,452210,Department Stores,45,Retail Trade,6.0,1 to 9,Dudley Square,POINT (-71.081979 42.331939),,2,7
42.327615,-71.082369,boston gateways properties,4 Kearsarge Ave,2119,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,2.0,1 to 9,Dudley Square,POINT (-71.082369 42.327615),,2,7
42.331939,-71.081979,boston gardener,2131 Washington St,2119,444210,Outdoor Power Equipment Stores,44,Retail Trade,5.0,1 to 9,Dudley Square,POINT (-71.081979 42.331939),,2,7
42.33116,-71.083193,boston empowerment center,2201 Washington St,2119,921120,Legislative Bodies,92,Public Administration,20.0,10 to 24,Dudley Square,POINT (-71.083193 42.33116),,2,7
